"SNP387"	0.435052842105263
"SNP388"	0.435052842105263
"SNP389"	0.435052842105263
"SNP390"	0.435052842105263
"SNP391"	0.435052842105263
"SNP392"	0.435052842105263
"SNP393"	0.435052842105263
"SNP394"	0.435052842105263
"SNP395"	0.435052842105263
"SNP396"	0.435052842105263
"SNP397"	0.435052842105263
"SNP398"	0.435052842105263
"SNP399"	0.435052842105263
"SNP400"	0.435052842105263
"SNP401"	-0.154568387096774
"SNP402"	-0.154568387096774
"SNP403"	-0.154568387096774
"SNP404"	-0.154568387096774
"SNP405"	-0.154568387096774
"SNP406"	-0.154568387096774
"SNP407"	-0.154568387096774
"SNP408"	-0.154568387096774
"SNP409"	-0.154568387096774
"SNP410"	-0.154568387096774
"SNP411"	-0.154568387096774
"SNP412"	-0.154568387096774
"SNP413"	-0.154568387096774
"SNP414"	-0.154568387096774
"SNP415"	-0.154568387096774
"SNP416"	-0.154568387096774
"SNP417"	-0.154568387096774
"SNP418"	-0.154568387096774
"SNP419"	-0.154568387096774
"SNP420"	-0.154568387096774
"SNP421"	-0.154568387096774
"SNP422"	-0.154568387096774
"SNP423"	-0.154568387096774
"SNP424"	-0.154568387096774
"SNP425"	-0.154568387096774
"SNP426"	-0.154568387096774
"SNP427"	-0.154568387096774
"SNP428"	-0.154568387096774
"SNP429"	-0.154568387096774
"SNP430"	-0.154568387096774
"SNP431"	-0.154568387096774
"SNP432"	0.446851224489796
"SNP433"	0.446851224489796
"SNP434"	0.446851224489796
"SNP435"	0.446851224489796
"SNP436"	0.446851224489796
"SNP437"	0.446851224489796
"SNP438"	0.446851224489796
"SNP439"	0.446851224489796
"SNP440"	0.446851224489796
"SNP441"	0.446851224489796
"SNP442"	0.446851224489796
"SNP443"	0.446851224489796
"SNP444"	0.446851224489796
"SNP445"	0.446851224489796
"SNP446"	0.446851224489796
"SNP447"	0.446851224489796
"SNP448"	0.446851224489796
"SNP449"	0.446851224489796
"SNP450"	0.446851224489796
"SNP451"	0.446851224489796
"SNP452"	0.446851224489796
"SNP453"	0.446851224489796
"SNP454"	0.446851224489796
"SNP455"	0.446851224489796
"SNP456"	0.446851224489796
"SNP457"	0.446851224489796
"SNP458"	0.446851224489796
"SNP459"	0.446851224489796
"SNP460"	0.446851224489796
"SNP461"	0.446851224489796
"SNP462"	0.446851224489796
"SNP463"	0.446851224489796
"SNP464"	0.446851224489796
"SNP465"	0.446851224489796
"SNP466"	0.446851224489796
"SNP467"	0.446851224489796
"SNP468"	0.446851224489796
"SNP469"	0.446851224489796
"SNP470"	0.446851224489796
"SNP471"	0.446851224489796
"SNP472"	0.446851224489796
"SNP473"	0.446851224489796
"SNP474"	0.446851224489796
"SNP475"	0.446851224489796
"SNP476"	0.446851224489796
"SNP477"	0.446851224489796
"SNP478"	0.446851224489796
"SNP479"	0.446851224489796
"SNP480"	0.446851224489796
"SNP481"	-0.11710725
"SNP482"	-0.11710725
"SNP483"	-0.11710725
"SNP484"	-0.11710725
"SNP485"	-0.11710725
"SNP486"	-0.11710725
"SNP487"	-0.11710725
"SNP488"	-0.11710725
"SNP489"	-0.11710725
"SNP490"	-0.11710725
"SNP491"	-0.11710725
"SNP492"	-0.11710725
"SNP493"	-0.11710725
"SNP494"	-0.11710725
"SNP495"	-0.11710725
"SNP496"	-0.11710725
"SNP497"	-0.11710725
"SNP498"	-0.11710725
"SNP499"	-0.11710725
"SNP500"	-0.11710725
"SNP501"	-0.11710725
"SNP502"	-0.11710725
"SNP503"	-0.11710725
"SNP504"	-0.11710725
"SNP505"	-0.11710725
"SNP506"	-0.11710725
"SNP507"	-0.11710725
"SNP508"	-0.11710725
"SNP509"	-0.11710725
"SNP510"	-0.11710725
"SNP511"	-0.11710725
"SNP512"	-0.11710725
"SNP513"	-0.11710725
"SNP514"	-0.11710725
"SNP515"	-0.11710725
"SNP516"	-0.11710725
"SNP517"	-0.11710725
"SNP518"	-0.11710725
"SNP519"	-0.11710725
"SNP520"	-0.11710725
"SNP521"	-0.11710725
"SNP522"	-0.11710725
"SNP523"	-0.11710725
"SNP524"	-0.11710725
"SNP525"	-0.11710725
"SNP526"	-0.11710725
"SNP527"	-0.11710725
"SNP528"	-0.11710725
"SNP529"	-0.11710725
"SNP530"	-0.11710725
"SNP531"	-0.11710725
"SNP532"	-0.11710725
"SNP533"	-0.11710725
"SNP534"	-0.11710725
"SNP535"	-0.11710725
"SNP536"	-0.11710725
"SNP537"	-0.11710725
"SNP538"	-0.11710725
"SNP539"	-0.11710725
"SNP540"	-0.11710725
"SNP541"	-0.11710725
"SNP542"	-0.11710725
"SNP543"	-0.11710725
"SNP544"	-0.11710725
"SNP545"	-0.11710725
"SNP546"	-0.11710725
"SNP547"	-0.11710725
"SNP548"	-0.11710725
"SNP549"	-0.11710725
"SNP550"	-0.11710725
"SNP551"	-0.11710725
"SNP552"	-0.11710725
"SNP553"	-0.11710725
"SNP554"	-0.11710725
"SNP555"	-0.11710725
"SNP556"	-0.11710725
"SNP557"	-0.11710725
"SNP558"	-0.11710725
"SNP559"	-0.11710725
"SNP560"	-0.11710725
"SNP561"	-0.11710725
"SNP562"	-0.11710725
"SNP563"	-0.11710725
"SNP564"	-0.11710725
"SNP565"	-0.11710725
"SNP566"	-0.11710725
"SNP567"	-0.11710725
"SNP568"	-0.11710725
"SNP569"	-0.11710725
"SNP570"	-0.11710725
"SNP571"	-0.11710725
"SNP572"	-0.11710725
"SNP573"	-0.11710725
"SNP574"	-0.11710725
"SNP575"	-0.11710725
"SNP576"	-0.11710725
"SNP577"	-0.11710725
"SNP578"	-0.11710725
"SNP579"	-0.11710725
"SNP580"	-0.11710725
"SNP581"	-0.11710725
"SNP582"	-0.11710725
"SNP583"	-0.11710725
"SNP584"	-0.11710725
"SNP585"	-0.11710725
"SNP586"	-0.11710725
"SNP587"	-0.11710725
"SNP588"	-0.11710725
"SNP589"	-0.11710725
"SNP590"	-0.11710725
"SNP591"	-0.11710725
"SNP592"	-0.11710725
"SNP593"	-0.11710725
"SNP594"	-0.11710725
"SNP595"	-0.11710725
"SNP596"	-0.11710725
"SNP597"	-0.11710725
"SNP598"	-0.11710725
"SNP599"	-0.11710725
"SNP600"	-0.11710725
